Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Atributos AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimídia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
ebomdecomprar||17687,Cadeira,Cadeira de Escritório Fixa Bristol D Angelis,"Renove seu escritório ou ambiente de negócios com esta belíssima Cadeira Fixa Bristol da D Angelis, com o máximo conforto unido a um design elegante e moderno, seus clientes ou convidados iram se sentir em um ambiente de alto padrão. <br> <br> <br> Características:<br> Estrutura em aço cromado <br> Encosto com espuma D-22 revestida com PU<br> Assento com espuma D-22 revestida com PU<br> Acabamento duplo em PU nos braços<br> Base em aço cromado com sapatadas antideslizantes<br> Altura do chão ao braço de 69 cm<br> Suporta até 120 kg<br> <br> <br> Dimensões:<br> Altura: 92 cm<br> Largura: 54 cm<br> Profundidade: 58 cm<br> Peso: 11 kg<br> <br> <br> Garantia do fabricante: 3 meses.","{""cor"":""Fendi""}",Fendi,,,,,,,,,,,,,,Não informado,D Angelis,aço cromado,Não informado,Não informado,"Estrutura em aço cromado, Encosto com espuma D-22 revestida com PU, Assento com espuma D-22 revestida com PU, Acabamento duplo em PU nos braços, Base em aço cromado com sapatadas antideslizantes, Altura do chão ao braço de 69 cm, Suporta até 120 kg",Fixa,Não informado,Escritório,PU,Moderno,120 kg,Não informado,Não informado,D'Angelis,Cromado,Aço,,1 Unidade,Poliuretano,120kg
lojaolist||OLS0U1UKFQ5JEL0W,Cadeira,Cadeira Boxbit Glam P.U. Cinza Estrutura Metal Cinza China,"A Cadeira Boxbit Glam tr a sofisticação e elegância que você procura para seu ambiente Ela conta com um belíssimo acabamento em PU. Você terá uma peça que entrega muita sofisticação e elegância para seu lar.A cadeira Glam é idel para salas de jantar, suas recepções nunca mais serão as mesmas depois dessas cadeiras...Produto: Cadeira Boxbit Glam P.U. Cinza Estrutura MetalMaterial: Estrutura em metal revestida em PUCor: CinzaPeso: 4,8 kgAltura: 0,91mComprimento: 0,43mLargura: 0,47mIdeal para uso: InternoPeso suportado: 120KgPode ser empilhada SimEAN: 7898599223084Instruções: Tecidos de algodão, Material sintético e telas:Para limpeza de rotina, usar aspirador de pó, escova macia ou flanela seca;Pano branco umedecido em água, embebido com agente espumante ou sabão neutro para retirar manchas leves;Evitar área externa como varanda, onde ocorra exposição ao sol e à chuva;Não realizar lavagem industrial ou impermeabilização;Não utilizar produtos químicos de qualquer espécie, principalmente, álcool e solventes.Garantia: O produto possui garantia do fornecedor de 6 meses contra defeitos de fabricação a partir da emissão da nota fiscal.","{""cor"":""Cinza""}",Cinza,,,,,,,,,,,,,,Cinza,Boxbit,Metal,Não informado,Não informado,Não informado,Cadeira,PU,Sala de jantar,PU,Glam,120Kg,Não informado,Pode ser empilhada Sim,Boxbit,Cinza,Metal,,1 Unidade,,120kg
angeloni2||3985510,Cadeira,Cadeira Alice Vermelha - Tramontina,"Cadeira Alice Vermelha - Tramontina<br>Para modernizar. <br> <br> <br> <br> Com um design sofisticado e marcante, sendo uma aposta acertada para compor diversos ambientes, a Cadeira Alice da Tramontina possui um visual arrojado e com um brilho incrível!<br>Feita em polipropileno, é uma cadeira leve, monobloco, empilhável e, além de tudo, muito resistente, podendo suportar uma carga estática de até 182 kg. <br> <br> <br> Cor: Vermelho.<br>Marca: Tramontina.<br>Material: Polipropileno.<br>Tamanho: 80,5x49,5x52cm.<br>Contém: 1 cadeira.<br> <br> <br> <br> <br> Todas as informações técnicas divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. A cor do produto pode variar de acordo com as configurações do seu monitor.<br>","{""cor"":""Vermelho"",""marca"":""Tramontina"",""material_da_estrutura"":""Polipropileno""}",Vermelho,Tramontina,Polipropileno,,,,,,,,,,,,Vermelho,Tramontina,Polipropileno,Não informado,1,"leve, monobloco, empilhável, resistente",Cadeira,Polipropileno,Não informado,Não informado,Moderno,182 kg,1,Não informado,Tramontina,Vermelho,Plástico,,1 Unidade,,182kg
loft7homedecor2||CAD-TOL-SB-RSPK-X8,Cadeira,KIT - 8 x cadeiras Iron Tolix,<p>Cadeira modelo Tolix: Material: Aço carbono (Pintura epoxi eletrostática) - Altura do encosto: 84 cm - Altura do assento: 44 cm - Largura do assento: 36 cm - Profundidade do assento: 36 cm - Distância entre os pés: 42 cm - Peso suportado: 130 kg.</p>,"{""marca"":""Loft7""}",,Loft7,,,,,,,,,,,,,Não informado,Iron Tolix,Aço carbono,Não informado,8,Pintura epoxi eletrostática - Altura do encosto 84 cm - Altura do assento 44 cm - Largura do assento 36 cm - Profundidade do assento 36 cm - Distância entre os pés 42 cm - Peso suportado 130 kgp,Tolix,Não informado,Não informado,Não informado,Não informado,130 kgp,Não informado,Não informado,Loft7,Rosa,Metal,,8 Unidades,,130kg
lojaolist||OLS4GVBBYKIT8GBK,Cadeira,Cadeira Automovel Titan Pro2 I-Size Black Maxi-Cosi Imp02371,"Cadeira Automovel Titan Pro2 I-Size Black Maxi-Cosi IMP02371 Porque deve comprar a Cadeira Auto Titan Pro2 I-Size da Maxi-CosiA cadeira auto Titan Pro2 i-Size vem substituir a Titan Pro i-Size, mantendo as principais características e capacidades. Adequada desde os 15 meses (9kg) até aos 12 anos (36kg), homologada pela mais recente norma R129 (i-Size). Segurança A Titan Pro2 i-Size foi classificada com 4 estrelas nos resultados dos es StiWa/ADAC no outono de 2022. Oferece uma alta proteção para crianças desde os 15 meses aos 12 anos. O apoio de cabeça está equipado com almofadas de segurança que reduzem o risco de ferimentos até 20% em caso de impacto lateral. Foi também melhorada a proteção de impactos laterais G-Cell, que está integrada na cadeira, afastando a força de um impacto, com o objetivo de reduzir lesões especialmente na região da cabeça, pescoço e ombros. Facilidade e praticidade Uma cadeira auto que facilita as viagens diárias em família e que acompanha o crescimento do seu filho, a Titan Pro2 i-Size: uma cadeira auto, do grupo 1-2-3, instala-se de forma rápida e sem esforço na maioria dos automóveis, através da instalação ISOFIX e Top Tether. O arnês de segurança de 5 pontos garante que o seu filho entre e saia de forma fácil e simples da cadeira auto. À medida que o seu filho cresce, o apoio de cabeça e o arnês são ajustáveis, para que ele se possa sentar em todas as idades com o mesmo conforto. A partir dos 105cm o arnês é armenado no encosto da cadeira e a retenção da criança é feita com o cinto do automóvel. ConfortoOs painéis ClimaFlow especiais e os tecidos respiráveis facilitam a circulação de ar de modo a garantir que a criança se encontra sempre exposta à temperatura ideal. Esta cadeira auto para os grupos 1-2-3 tem 4 posições reclináveis diferentes para crianças com menos de 4 anos, acolchoamento extra e almofadas de segurança AirProtect.","{""material_da_estrutura"":""Madeira"",""peso_suportado"":""36 kg""}",,,Madeira,,,,,,,,,36 kg,,,Preto,Maxi-Cosi,Não informado,Não informado,Não informado,"ISOFIX, Top Tether, arnês de 5 pontos, apoio de cabeça ajustável, proteção de impactos laterais G-Cell, almofadas de segurança AirProtect, 4 posições reclináveis",Cadeira Automovel,Não informado,15 meses (9kg) até 12 anos (36kg),Não informado,Não informado,Não informado,1,Não informado,,,Aço,,,,
olistplus||OPMXDWZTBTKUSV6T,Cadeira,Cadeira Escritorio Executiva Com Braço material sintético Preto,"Cadeira de Escritório Giratória Executiva com BraçoIdeal para ambientes como: Escritórios, Corporativo, Home Office, Consultórios, etc.Especificações:Revestimento:Cor do Revestimento: Bege.Tipo de Revestimento: material ecológicoa: 50% Poliéster e 50% Algodão;Composição Superficial: 93,2% PVC e 6,8% Poliuretano;Espessura aproximada: 1,2 mm (+/-11%);Detalhamento do Assento:Espuma Injetada de Poliuretano;Largura 465 mm X Espessura 55 mm X Profundidade 430 mm;Detalhamento do Encosto:Espuma Injetada de Poliuretano;Largura 410 mm X Espessura 45 mm X Altura 370 mm;Componentes da Base Giratória:Flange em Aço Preta;Estrela em Aço com Capa Preta;Rodízios em Nylon;Pistão a gás Preto, permite regulagem da altura;Base possui raio externo de 285 mm, raio útil de 282,5 mm;Parafusos Philips para Montagem;Dimensões e Peso montado:Altura do assento referente ao piso, miníma 420 mm, máxima 530 mm;Altura do topo do braço referente ao piso, mínima 590 mm, máxima 710 mm;Peso aproximado: 11,7 kg; Peso suportado: 110 kg Uniformemente Distribuídos;Dimensões da Caixa:Largura 590 mm X Profundidade 580 mm X Altura 200 mm;Componentes Inclusos:01 Assento Executivo;01 Encosto Executivo;01 Suporte de Encosto com Capa Preto;01 Mecanismo Preto;01 Pistão com Capa Preta;01 Estrela em Aço com Capa Preta;05 Rodízios Nylon Preto;02 Braços Reguláveis Pretos;Parafusos para montagem 1⁄4 Philips;Manual de Montagem.Montagem: A montagem deve ser realizada pelo cliente seguindo o manual de montagem.Garantia: 180 dias contra defeitos de fabricação, previstos em Lei;Obs: Pode haver variação de tonalidade referente ao lote do revestimento e a resolução de Computadores e Smartfones.",,,,,,,,,,,,,,,,Preto,Não informado,Aço,Rodízios,Não informado,Giratória,Executiva,Sintético,"Escritório, Home Office, Consultórios",material ecológicoa 50 Poliéster e 50 Algodão,Não informado,110 kg,Não informado,Braço,Goldflex,Bege,,Rodízios,1 Unidade,Material Sintético,110kg
arede||882563635,Cadeira,Cadeira Holanda Kappesberg Sala de Jantar Cozinha Escritório Metal Nickel Forro Capuccino 2 Un,"<p><span><span>A cadeira Holanda é excelente para quem busca complementar a decoração com beleza e agrado. Produzido em Metal Nickel com forro na cor Capuccino. É uma boa pedida para se acomodar e deixar o ambiente mais elegante!</span></span></p> <p><span><span>Especificações:</span></span></p> <p><span><span>- Comprimento: 42 cm</span></span></p> <p><span><span>- Largura: 51,4 cm</span></span></p> <p><span><span>- Altura: 91,8 cm</span></span></p> <p><span><span>- Fabricado em Metal</span></span></p> <p><span><span>- 2 Unidades</span></span></p> <p><span><span>- Cor do Tecido: Capuccino</span></span></p> <p><span><span>- Recomendação de Limpeza: Limpar com pano seco para retirar o pó. Não aplicar produtos abrasivos.</span></span></p> <p><span><span>- Produtos de Enfeite e Eletrônicos Não Estão Inclusos.</span></span></p>","{""marca"":""Kappesberg"",""material_da_estrutura"":""Madeira"",""quantidade"":""2 Cadeiras""}",,Kappesberg,Madeira,,2 Cadeiras,,,,,,,,,,Capuccino,Kappesberg,Metal,Não informado,2,Não informado,Holanda,Metal Nickel,"Sala de Jantar, Cozinha, Escritório",Não informado,Não informado,Não informado,Não informado,Não informado,Kappesberg,Capuccino,Metal,,2 Unidades,,
madeiramadeira-openapi||702493,Cadeira,Conjunto 2 Cadeiras Allegra Rivatti,"A Cadeira Allegra é especial, possui as formas arredondadas consagradas do design e é perfeita para ambientar sua casa, espaço gourmet e varanda com muito estilo. Conjunto com 2 peças. Produzida toda em polipropileno, forma uma peça única e tem certificação do INMETRO.","{""cor"":""Nude"",""marca"":""Rivatti"",""quantidade"":""2 Cadeiras""}",Nude,Rivatti,,,2 Cadeiras,,,,,,,,,,Não informado,Allegra Rivatti,polipropileno,Não informado,2,formas arredondadas,Cadeira,polipropileno,"casa, espaço gourmet, varanda",Não informado,Não informado,Não informado,Não informado,certificação do INMETRO,Rivatti,Nude,Plástico,,2 Unidades,,120kg
granbelo2||43737p,Cadeira,Kit 5 Cadeiras Decorativas Sala e Cozinha Feliti (PP) Verde Petróleo G56 - Gran Belo,"Descrição do Produto:<br>Kit 5 Cadeiras Decorativas Sala e Cozinha Feliti (PP) Verde Petróleo - Gran Belo com um design versátil e moderno é a queridinha do designer de interior que possibilita seu uso em vários ambientes como cozinhas, sala de estar, edículas e etc. Apresenta assento e encosto feito de polipropileno, material de fácil limpeza e resistência elevada.Dimensões do Produto:<br>Largura: 53cm<br>Altura: 82,5cm<br>Profundidade: 57,5cm<br>Altura do Assento ao Chão: 47m<br>Altura do Encosto: 38,5cm<br>Largura do Assento: 53cmCaracterísticas do Produto:<br>Material da Estrutura: Polipropileno;<br>Encosto e Assento: PP;<br>Material dos Pés: PP;<br>Quantidade de Pés: 4;<br>Tipo de Pés: Fixo;<br>Revestimento: PP;<br>Peso Suportado: 120 Kg;<br>Conteúdo da Embalagem: 5 Cadeiras;<br>Necessita de Montagem: Não;<br>Instruções/Cuidado: Utilizar um pano levemente umedecido com água, seguido de pano seco. Evitar exposição ao sol, para que o produto não sofra alterações na cor. Não limpar com escovas ou produtos abrasivos.Observações importantes:<br>- As imagens são meramente ilustrativas e não acompanham objetos de decoração e eletros.<br>- Pode haver alguma diferença de tonalidade entre a imagem e o produto, por conta do tratamento de imagens e a calibração de cores da sua tela.<br>- Todos os nossos produtos são enviados devidamente embalados e com total segurança.<br>- Ao receber o produto o cliente deve verificar as condições da embalagem, havendo alguma avaria não assine o comprovante de recebimento, entre em contato com a loja para orientações.<br>- A nossa loja se responsabilizará pela entrega dos produtos adquiridos até a porta de entrada ou portaria do endereço indicado.<br>- Não nos responsabilizamos, no ato da entrega, por montagens, desmontagens e instalações de produtos, bem como, por subir ou descer escadas/elevadores ou pela utilização de guinchos ou equipamentos similares para acesso a pisos superiores em apartamentos, casas ou escritórios. Estas despesas adicionais serão de responsabilidade do cliente.<br>- Confira as dimensões do produto no momento da compra e certifique-se de que passará normalmente por elevadores, portas, escadas e/ou corredores, evitando assim futuros desagrados ou imprevistos com a entrega do produto.","{""marca"":""Gran Belo"",""material_da_estrutura"":""Polipropileno"",""quantidade"":""5 Cadeiras""}",,Gran Belo,Polipropileno,,5 Cadeiras,,,,,,,,,,Verde Petróleo,Gran Belo,Polipropileno,Fixos,5,"Design versátil e moderno, fácil limpeza, resistência elevada",Decorativas,PP,Sala e Cozinha,PP,Não informado,120 Kg,Não informado,Não informado,Gran Belo,Verde Petróleo,Plástico,,5 Unidades,,120kg
reidecasa1||501451,Cadeira,Kit 04 Cadeiras Sala de Jantar Agata MDF Leifer Moveis,"Informações Técnicas:<br>Acabamento da Estrutura: Pintura<br>Almofada do assento: Fixa<br>Altura: 96 cm<br>Altura do assento até o chão: 49 cm<br>Ambiente: Sala de Jantar<br>Enchimento do Assento: Espuma D-20<br>Enchimento do Encosto: Espuma D-23<br>Escala de Brilho: Brilhante<br>Estrutura do Assento: MDF<br>Estrutura do Encosto: MDF<br>Itens Inclusos: 4 Cadeiras e Manual de Montagem.<br>Largura: 44 cm<br>Material da Estrutura: MDF<br>Necessita Montagem: Sim<br>Peso: 16,8 kg<br>Possui Rodízio: Não<br>Profundidade: 61 cm<br>Sistema de Montagem: Parafuso e Minifix<br>Suporta até (kg): 120 kg<br>Tipo de Assento: Fixo<br>Tipo de Encosto: Fixo<br><br>Mais Especificações técnicas:<br>-Pés das cadeiras em MDF de 25mm<br>-Produzida em 100% MDF<br>-Assento estofado com espuma D-23<br>-Encosto estofado com espuma D-20, costura na frente e no verso do encosto<br>-Aplique de MDF no encosto",{},,,,,,,,,,,,,,,Não informado,Leifer Moveis,MDF,Não informado,4,"Assento estofado com espuma D-23, Encosto estofado com espuma D-20 costura na frente e no verso do encosto, Aplique de MDF no encosto",Sala de Jantar,MDF,Não informado,Não informado,Não informado,120 kg,Não informado,"Pés das cadeiras em MDF de 25mm, Produzida em 100 MDF",Leifer,Freijó,MDF,,4 Unidades,Estofado,120kg
olistsp||OSP46KCXOPSGP65I,Cadeira,Cadeira De Escritório Executiva Com Gomo Rcp Preto,"Para garantir ótimos dias de trabalho, é fundamental ter um ambiente profissional confortável, por isso a Cadeira De Escritório Executiva Com Gomo Rcp foi produzida pensando no conforto que você precisa no seu dia a dia, tornando o trabalho muito mais preroso.Produzida com materiais de alta qualidade estrutura reforçada, a Cadeira De Escritório suporta até 110kg. Além disso, seu assento com Espuma injetada de poliuretano garante o conforto desta cadeira.Revestimento:Cor: VermelhoTipo de revestimento: crepe;Malha: 100% poliéster;Material:crepe;Composição química: polímero pertencente ao grupo de resinas sintéticas; Detalhamento do assento:Espuma injetada de poliuretano;Largura 46 cm x espessura 5 cm x profundidade 42 cm; Detalhamento do encosto:Espuma injetada de poliuretano;Largura 40 cm x espessura 5 cm x altura 37 cm; Componentes da base giratória:Flange em aço preta;Pistão a gás preto, permite regulagem da altura;Estrela em aço com capa preta;Rodízios em nylon;Base possui raio externo de 28,5 cm, raio útil de 28 cm;Parafusos philips para montagem; Dimensões e peso montado:Altura do assento referente ao piso, mínima 42 cm, máxima 53 cm;Peso líquido aproximado: 9 kg;Peso bruto aproximado: 9,5 kg;Peso suportado: 110 kg uniformemente distribuídos; Dimensões da caixa:Largura 60 cm x profundidade 60 cm x altura 20 cm; Componentes inclusos:01 assento executivo;01 encosto executivo;01 suporte de encosto com capa preto;01 Flange em aço preta;01 pistão com capa preta;01 Estrela em aço com capa preta;05 rodízios nylon preto;Parafusos para montagem philips;Manual de montagem.Montagem: A montagem deve ser realizada pelo cliente seguindo o Manual de montagem.Garantia: 180 dias contra defeitos de fabricação, previstos em lei; Obs: Pode haver variação de tonalidade referente ao lote do revestimento conforme a resolução de computadores e smartphones.",{},,,,,,,,,,,,,,,Preto,Não informado,Aço,Rodízios,Não informado,Com Gomo,Executiva,Crepe,Escritório,Crepe,Não informado,110 kg,1,Não informado,Alphaflex,Vermelho,Aço,Rodízios,1 Unidade,Malha,110kg
zanuttohomeandgarden||A00031V002R001,Cadeira,"Combo 8 Cadeiras Toquio Para Área, Varanda Em Aluminio E Fibra Sintetica - Capuccino","De requinte e elegância ao ambiente com a cadeira de area Tóquio elas são convidativas, lindas e práticas, podendo serem utilizadas e areas, varandas, jardim, ediculas, sacadas, sala de jantar. Além de ecologicamente corretos, são produtos de qualidade, muito resistentes ao tempo. Sua estrutura em aluminio dão alta durabilidade, permitindo serem molhados/lavados, lembrando que ficando exposto diretamente ao tempo tem uma durabilidade do acabamento menor, e em torno de 5 a 6 anos em ambiente coberto.<br><br>ITENS INCLUSOS<br>- 8 Cadeiras<br><br>ESPECIFICAÇÕES DO PRODUTO<br><br>MEDIDAS DA CADEIRA<br>Altura: 83 cm<br>Largura: 63 cm<br>Profundidade: 55 cm<br>Altura do Encosto: 43 cm<br>Altura até o assento: 44 cm<br>Largura do assento: 44 cm<br><br>MATERIAL DO ACABAMENTO: Fibra sintética com proteção UV.<br>MATERIAL DA ESTRUTURA: Aluminio.<br>SOLDA: Soldado MIG, de alta resistência.<br>ACABAMENTO: Polido<br>FABRICANTE: Zanuto<br>GARANTIA: 12 meses contra defeitos de fabrica.<br><br>Ideal para ambientes Internos, varandas, edículas, área de lazer, salas de estar, sala de jogos, churrasqueiras, sala de filme, recepção, sala de espera entre outros.<br><br>OBS:<br>Fotos meramente ilustrativas. Tonalidades podem variar dependendo do monitor. Os objetos que ambientam as Fotos não acompanham o produto.<br>Antes de comprar o seu produto verifique as medidas, o local onde pretende instalar e se necessário contratar o serviço de um profissional qualificado.","{""quantidade"":""8 Cadeiras""}",,,,,8 Cadeiras,,,,,,,,,,Capuccino,Zanuto,Aluminio,Não informado,8,"Convidativas, lindas e práticas",Toquio,Fibra sintética com proteção UV,"Varandas, edículas, área de lazer, salas de estar, sala de jogos, churrasqueiras, sala de filme, recepção, sala de espera",Fibra sintética,Não informado,Não informado,8,Soldado MIG de alta resistência,Zanutto,Capuccino,Alumínio,,8 Unidades,,150kg
renaflex||157196089847,Cadeira,Cadeira Caixa Alta Corano - Balcão - Portaria - Recepção,"<p>Cadeiras Caixa Alta</p><p>Estrutura Giratória Em Aço Pintado. Com Capacidade Para Ate 110 Kilos. Revestimento Em Corano Com Espuma Injetada De Alta Densidade. Contra Capa Em Tecido Polipropileno No Assento E Encosto. Altura Assento Max(760mm) / Min(660mm) Dimensões Assento Larg(430mm) Prof(390) Dimensões Encosto Larg(390mm) Alt(290) Obs.: O Produto Será Entregue Desmontado, E A Montagem É De Total Responsabilidade Do Comprador.</p><p>4 Parafusos 1/4 X 3/4requisitos- Pessoas Necessarias Para Montagem :</p><p>1 Pessoa - Ferramentas Necessárias ( Não Fornecidas ) : Chave De Fenda/Philips</p><p>Revestida Em Tecido Ecologico De Alta Qualidade.</p><p>Modelo: Cadeira Caixa Pistão A Gás</p>","{""cor"":""Marrom""}",Marrom,,,,,,,,,,,,,,Não informado,Não informado,Aço,Pistão A Gás,Não informado,Giratória,Caixa Alta,Corano,"Balcão, Portaria, Recepção",Corano,Não informado,110 Kilos,Não informado,"Espuma Injetada De Alta Densidade, Contra Capa Em Tecido Polipropileno, Ecologico De Alta Qualidade",Renaflex,Marrom,Aço,,1 Unidade,Material Sintético,110kg
olistplus||OPM9CYPRQJW9ZMIT,Cadeira,"Cadeira Gamer Bluecase Gêmeos, Laranja E Preto, Reclinável","Especificações:Cor: Preto com detalhes laranjaMaterial do revestimento: material sintético (PU)Reclinável: Sim, até 180Base: NylonCilindro à gás: Classe 4Rodízios (rodas): NylonApoio de braço ajustável: Sim, 1DAlmofadas de pescoço e lombar: SimAltura máxima: 136cmAltura mínima: 126cmProfundidade do assento: 52cmComprimento do assento: 52cmPeso máximo suportado: 150kg;Balanço (Tilt): Sim Mecanismo de ajuste: ButterflyDimensões da embalagem: 660 x 310 x 810 mmPeso bruto: 18,9 kgPart Number: BCH-52OBKEAN: 5000000055579","{""cor"":""Preto""}",Preto,,,,,,,,,,,,,,Preto com detalhes laranja,Bluecase,Não informado,Rodízios,Não informado,"Reclinável, Apoio de braço ajustável, Almofadas de pescoço e lombar",Gamer,material sintético PU,Não informado,Não informado,Não informado,150kg,Não informado,"Balanço Tilt, Mecanismo de ajuste Butterfly",Bluecase,"[Laranja, Preto]",Aço,Rodízios,1 Unidade,Material Sintético,150kg
gigantec||18922,Cadeira,Cadeira Gamer DT3Sports GT Light Green Com Apoio De Braço - Preto/Verde Claro,"Cadeira Gamer GT Light Green C/ Apoio De Braço DT3SportsA cadeira gamer GT foi desenvolvida com seu design diferenciado, com o mecanismo borboleta com cilindro de gás classe 4 que possibilita a regulagem de altura em 8cm, além da função rocking que permite inclinar o assento em 12o, ainda com a opção de travar na posição vertical, e seu regulador de tensão permita que ajuste a intensidade da função rocking. Com seu material de tecido perfurado que permite uma refrigeração melhor e evita o calor durante longas horas de uso, com couro sintético PU de alta qualidade. Com seu apoio de braço revestida em couro PU e estrutura preenchida com espuma.Características Cadeira Gamer DT3Sports GT Light Green Com Apoio De Braço - Preto/Verde Claro- Marca: DT3Sports- Modelo: 10518-5Especificações Cadeira Gamer DT3Sports- Série: Gaming Series- Revestimento: Couro PU e tecido- Estrutura: Contraplacado de madeira 1.2mm- Densidade do estofamento: Encosto 50D / Assento 60D- Espessura do assento: 9cm- Braço: Fixo- Cilindro: Classe 4, 80mm- Rodas: Nylon, 65mm- Base: Metal- Mecanismo: Padrão borboleta- Função rocking: 12o- Peso máximo recomendado: 110kg- Altura máxima recomendada: 1.70m- Certificações: BIFMA, EN 1335","{""caracteristicas"":""Braço"",""cor"":""Verde Claro"",""marca"":""DT3sports""}",Verde Claro,DT3sports,,,,Braço,,,,,,,,,PretoVerde Claro,DT3Sports,Contraplacado de madeira,Nylon,Não informado,Cadeira Gamer DT3Sports GT Light Green Com Apoio De Braço - PretoVerde Claro,Gamer,Couro PU e tecido,Não informado,Couro PU e tecido,Não informado,110kg,Não informado,Não informado,DT3Sports,"[Preto, Verde Claro]",Metal,Rodízios,1 Unidade,Material Sintético,110kg
attraktivashop2||2160,Cadeira,Cadeira com Encosto e Assento Estofado,"Cadeira de jantar com assento e encosto estofado, estruturado em madeira com excelente acabamento.","{""cor"":""Bege"",""material_da_estrutura"":""Madeira""}",Bege,,Madeira,,,,,,,,,,,,Não informado,Não informado,madeira,Não informado,Não informado,estofado,jantar,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Euromovel,Bege,,,1 Unidade,Estofado,
madeiramadeira-openapi||732757,Cadeira,Kit 4 Cadeiras Para Escritório Baixa Esteirinha Com Rodízio Corino 3301 OR Design,"A Cadeira OR-3301 tem uma estrutura metalizada cromada com rodízios em PU que não danificam o piso, sistema relax com travamento e assento em PU. Uma excelente escolha, agregando estilo e conforto para seu escritório. Cadeira resistente, suporta até 120 kg.","{""marca"":""Or Design""}",,Or Design,,,,,,,,,,,,,Não informado,OR Design,Metalizada,Rodízio,4,Relax com travamento,Escritório,Corino,Escritório,Corino,Baixa,120 kg,Não informado,Não informado,OR Design,Preto,Metal,Rodízios,4 Unidades,Material Sintético,120kg
ameydecor||292001p,Cadeira,Kit 03 Cadeira de Jantar Drika Office Escritório Recepção Ferro Prata Sintético Vermelho - Amey Decor,"CADEIRA DRIKA - Amey Decor<br>Ideal para agregar elegância e sofisticação ao seu ambiente de forma prática e eficaz.<br><br>CARACTERÍSTICAS:<br><br>- Largura Total: 45 cm;<br>- Altura Total: 90 cm;<br>- Profundidade Total: 53 cm;<br>- Altura do encosto: 44 cm;<br>- Altura do chão até o assento: 47 cm;<br>- Produto estofado;<br>- Estrutura de ferro reforçado;<br>- Pés em ferro de excelente qualidade, suporta até 150kg.<br><br>OBSERVAÇÕES:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Office""}",,Office,,,,,,,,,,,,,Vermelho,Amey Decor,Ferro,Não informado,3,"Largura Total 45 cm
Altura Total 90 cm
Profundidade Total 53 cm
Altura do encosto 44 cm
Altura do chão até o assento 47 cm
Produto estofado
Estrutura de ferro reforçada
Pés em ferro de excelente qualidade suporta até 150kg",Jantar,Sintético,"Escritório, Recepção",Não informado,Não informado,150kg,Não informado,Não informado,Amey Decor,Vermelho,Ferro,,3 Unidades,Estofado,150kg
